order_id,company,account_manager,address,city,state,zip_code,cost,sales
719287f0,"Henry, King and Schwartz",,194 Cooper Lakes,Lake Reginaville,OH,62867,104.9,157.4
71928836,"Armstrong, Gibson and Marquez",Kevin Malone,286 Angela Ridges,West Aliciamouth,NM,77224,82.4,123.6
71928874,Jimenez and Sons,Dwight Schrute,7413 Turner Centers Suite 681,Rodneyshire,TX,81750,40.8,61.3
719288ae,"White, Kennedy and Mason",Andy Bernard,56694 Jacqueline Ways Apt. 380,Obrienmouth,MI,49628,80,120
7.19E+13,Cochran-Andrews,Stanley Hudson,8684 Cameron Drive Apt. 274,Meltonport,AR,47447,67.7,101.6
71928926,"Wright, Welch and Harper",Andy Bernard,7474 Martinez Forest,Port Zoe,NY,12117,202.6,303.9
71928962,Smith-Bond,Pam Beesly,859 Mooney Throughway Suite 641,Davidsonburgh,MD,10519,34.4,51.5
7192899e,"Gomez, Patel and Ruiz",Andy Bernard,812 Jack Lights Apt. 856,Lake Toniton,NV,22173,30,44.9
719289da,Mills and Sons,Andy Bernard,9968 Valentine Ford,New Erikview,ND,79600,103.3,155
71928a34,Rivera Group,Kevin Malone,40338 Kelly Overpass,Owensfurt,NV,31249,33.4,50.1
71928a7a,Reynolds-Collins,Stanley Hudson,895 Alvarado Stravenue,Lake Peter,VT,80008,15.6,23.4
71928ab6,Oconnor and Sons,Andy Bernard,731 Christopher Terrace Apt. 892,North Johnchester,OR,93284,35.7,53.6
71928afa,Bennett LLC,Meredith Palmer,8386 Carolyn Port,South Joannaport,NC,4584,50,75
71928b38,Warren Inc,Stanley Hudson,33664 Wayne Plains,New Sharon,SD,18786,33.4,50.1
71928b74,Wolfe-Gilbert,,9610 Bass Inlet,New Chad,ME,9114,25.4,38.1
71928bba,Malone-Brooks,,90969 Hill Fork,Jasmineberg,NV,514,105,157.5
71928bf6,Hill and Sons,Dwight Schrute,6920 Eric Points,Barbarachester,CA,27219,105,157.5
71928c34,Boone-Evans,Stanley Hudson,71787 Meyer Bridge,Matthewsshire,VT,18058,118.3,177.5
71928c64,"Griffin, Wade and Oneill",Stanley Hudson,5189 Brian Manor Apt. 190,Williamsonburgh,NV,55567,35,52.5
71928ca8,Wyatt and Sons,Dwight Schrute,04012 Rosales Lodge,Billymouth,IL,10961,82.5,123.8
71928cdc,Taylor-Harrington,Dwight Schrute,87369 Kimberly Point,Port Amandaberg,TN,75312,75,112.5
71928d18,Nelson-Smith,Dwight Schrute,3903 Thompson Shoals Apt. 958,Bakerbury,MS,32766,89.2,133.8
71928d5e,Smith-Bond,Andy Bernard,859 Mooney Throughway Suite 641,Davidsonburgh,MD,10519,76,114
71928d9a,Mann-Henderson,Dwight Schrute,3481 Spears Manors,East Heidimouth,WY,88365,113.4,170.1
71928dd8,Frederick LLC,Ryan Howard,967 Jennifer Keys,Lake Aaron,NY,51280,198.3,297.5
7.19E+16,"Mclean, Mayo and Barr",Meredith Palmer,581 Richard Wall Suite 297,South Brianbury,IN,38404,71.7,107.6
71928e4c,Lozano-Torres,Dwight Schrute,597 Jesse Trail Suite 063,Palmerburgh,OR,58552,115.5,173.3
71928e8a,Gomez-Henderson,Creed Patton,4505 Molly Dam Apt. 751,North Julie,NV,63313,188.9,283.4
71928ed0,Suarez-Hamilton,Dwight Schrute,3467 Justin Terrace Suite 115,Elizabethville,OR,72018,188.9,283.4
71928f0c,Velazquez-Mills,Andy Bernard,869 Raymond Prairie Suite 607,New Yolandafurt,AL,49329,287.1,430.7
71928f48,"Curtis, Scott and Wright",Dwight Schrute,0155 Scott Valleys,Lisastad,NC,65698,175,262.5
71928f86,"Glover, Delgado and Brown",Andy Bernard,84503 Brandon Manors,Bassstad,AR,81611,74.9,112.4
71928fc0,Sims-Smith,Dwight Schrute,48345 Hahn Club,South Williambury,VT,28882,65.1,97.7
71928ffa,Harvey Inc,Andy Bernard,1452 Sara Loop,Lake Samuelborough,FL,50159,137.5,206.3
71929038,"Evans, Carney and Tran",Andy Bernard,961 French Stravenue Suite 506,Port Danielchester,MT,13642,38.5,57.7
71929074,"Boyd, Payne and Hayes",Michael Scott,2783 Morris Flats,Marymouth,FL,33272,74.9,112.4
719290ba,King Group,Stanley Hudson,8488 Harvey Squares,South Peggyhaven,MI,26262,11.3,17
719290f6,Robinson Group,Andy Bernard,355 Carter Estates,Lisahaven,TX,78790,181,271.5
71929134,James-Higgins,Andy Bernard,71483 Denise Plain,Smithburgh,NE,97909,69.2,103.8
7192916e,Huff-Riley,Dwight Schrute,8419 Brittany Trail Suite 570,Leemouth,OH,5947,78.4,117.6
719291a8,Smith and Sons,,30513 Jillian Mills Apt. 716,Lake Scottton,DE,49153,180.9,271.4
7.19E+11,Meyer-Choi,Stanley Hudson,1722 Anna Grove,North Tiffany,MT,56066,76.2,114.3
71929222,Jackson-Conley,Michael Scott,756 Amber Roads Apt. 832,Matthewfurt,MD,52538,44.8,67.2
7192925e,Branch and Sons,Phyllis Vance,894 Jesse Common,Ortizborough,ND,86774,60,90
71929290,"Adams, Rowe and Jones",Dwight Schrute,83000 David Key,Robinsonborough,MI,79242,69.2,103.8
719292cc,Jackson-Bishop,,4989 Carl Avenue Apt. 679,Tracistad,KS,42312,93,144.5
71929308,"Floyd, Garcia and Vasquez",Creed Patton,88011 Mann Ville Apt. 131,East Jerry,AK,6462,73.8,110.7
71929346,Snyder and Sons,Dwight Schrute,08202 Snyder Springs Apt. 860,New Lance,SC,67390,69,103.5
71929380,Mills and Sons,Creed Patton,9968 Valentine Ford,New Erikview,ND,79600,110.7,166.1
719293c6,Tran-Lamb,Dwight Schrute,20150 Bowers Streets Suite 307,Weavermouth,NY,66543,45,67.5
71929402,"Thomas, Brooks and Martinez",,34746 Brooks Valleys Suite 662,Jonesberg,MS,600,82.6,123.9
71929434,Thomas-Rodriguez,Ryan Howard,322 Mccall Route,East Christopher,MI,31707,265,397.5
71929470,Lozano-Torres,Kevin Malone,597 Jesse Trail Suite 063,Palmerburgh,OR,58552,96.5,144.8
719294ac,"Hart, Stein and Martin",Stanley Hudson,1546 Hudson Well,East Danielle,OR,72523,82.5,123.8
719294de,Hanna-Jacobson,,467 Craig Shores Apt. 652,Port Vincent,MI,32128,115.5,173.3
7192951a,Wilkins and Sons,,20706 Johnson Junctions Apt. 176,Shepardmouth,OR,1033,90.6,135.9
71929558,Smith Ltd,Stanley Hudson,3172 Patrick Junction,West Timothyport,DE,70929,188.9,283.4
71929592,"Gould, Conley and Park",Pam Beesly,787 Traci Trafficway,North Bonnie,KS,66797,100,150
719295c6,Woods Inc,Dwight Schrute,520 Mccormick Cliff,North Martin,WI,40521,324.9,487.4
71929600,"Terrell, Scott and Johnson",Creed Patton,775 Collins Cove Apt. 411,North Ricardo,WY,85640,395,592.5
7192963a,"Hammond, Soto and Jenkins",Dwight Schrute,4095 Williams Shore,Crystalburgh,NH,53432,65.9,98.9
71929678,Shaw-Stewart,Stanley Hudson,166 Christina Mountains,Thomasbury,SC,3938,42.2,63.3
719296b4,Johnson-Ramirez,Creed Patton,25516 Nelson Via Apt. 096,Port Josephland,NE,99057,19.9,29.9
719296f0,"Bailey, Campbell and Clayton",Andy Bernard,4146 Ronald Expressway Apt. 904,Brownfurt,KY,42571,50,75
7192972c,Bishop Inc,Ryan Howard,6948 Catherine Lane,Bonnieport,WA,35349,136.3,204.5
7192975e,"Vazquez, Vaughan and Wilson",Phyllis Vance,97927 Ashley Court Suite 034,Freemanland,SC,72634,46.7,70.1
7192979a,Moody PLC,Stanley Hudson,62872 Smith Divide Suite 155,Craighaven,OH,20954,71.7,107.6
719297d8,Vazquez-Davidson,Meredith Palmer,677 Munoz Port Suite 181,Cindychester,RI,50065,145,217.4
71929808,"Costa, Fischer and Davies",Phyllis Vance,12908 Costa Alley Apt. 186,West Josehaven,AL,13867,50,75
7192984c,"Davis, Molina and Cain",Dwight Schrute,95652 Meredith Stream Suite 041,North Michaelberg,OK,71506,53.7,80.6
7192988a,"Green, Miller and Nichols",Andy Bernard,235 Nicholson Forge,South Louismouth,WV,41118,103.3,155
719298c6,Perry-Smith,,86313 Donna Center Apt. 357,South Erinville,MS,65160,96.8,145.2
71929902,Jimenez and Sons,,7413 Turner Centers Suite 681,Rodneyshire,TX,81750,30,45
7192993e,"Carter, Hopkins and Smith",Andy Bernard,8262 Ryan Ferry Suite 255,West Corey,AZ,32873,53.7,80.6
7192997a,Krueger-Walker,Dwight Schrute,62366 Brennan Shores,Jenniferton,ND,42194,74.7,112.1
719299b6,Nelson-Clark,Stanley Hudson,2136 Hawkins Crest Apt. 127,New Jenniferville,VT,57034,79.2,118.8
719299f4,Aguilar-Ramirez,Stanley Hudson,67472 Zachary Highway Suite 456,West Johnnyville,OR,21607,94.9,142.4
71929a2e,"Olson, Mejia and Lewis",Creed Patton,023 Johns Mission,Patriciaton,WY,6719,74.9,112.4
71929a68,"Henry, Hoffman and Nguyen",Creed Patton,36751 Wilson Park,Smithberg,ND,71969,184.9,277.4
71929a9c,Rodriguez-Fernandez,Stanley Hudson,66495 Julia Expressway,Jenniferburgh,WV,57034,89.9,134.9
71929ad8,Johnson-Ramirez,Dwight Schrute,25516 Nelson Via Apt. 096,Port Josephland,NE,99057,306.8,460.2
71929b14,Molina-Rollins,,1058 Hayes Fork Apt. 034,Johnsonchester,KS,86882,53,84.5
71929b50,"Scott, Mitchell and Schwartz",Andy Bernard,8605 Peter Radial Suite 867,West Michael,MA,72652,45.5,68.3
71929b8c,"Russo, Wheeler and Oneill",Dwight Schrute,8724 Aaron Port,New Michaelstad,MD,60117,54.2,83.8
71929bc8,"Davila, Nelson and Rodriguez",Dwight Schrute,971 Washington Flat Apt. 973,Port Davidbury,WY,6983,105,157.5
71929c06,"Gray, Mccann and Morrison",Andy Bernard,200 Gibbs Ports Apt. 944,Lake Deanna,VA,62496,194.9,292.4
71929c40,Garcia-Kirby,Andy Bernard,9345 Hines Vista Apt. 763,South Paulatown,CO,27362,85,127.4
71929c7a,Fuentes Group,Dwight Schrute,95757 Dominguez Stream Apt. 589,Davisview,FL,36876,90,135
71929cb8,Nelson-Banks,Stanley Hudson,53687 Brittany Mount,Ronaldborough,WA,84400,67.5,104.9
71929cf4,"Pope, Martinez and Smith",Stanley Hudson,19507 Myers Station Suite 844,Kevinfort,WA,95538,11.3,17
71929d30,"Blackwell, Brown and Hogan",Creed Patton,1856 Erica Drive Apt. 949,Sherryburgh,DE,99301,76.1,114.2
71929d6c,"Reed, Park and Weaver",Kevin Malone,46549 Troy Plain,Lake Katie,TX,77966,297.2,445.8
71929da8,Poole-Barnes,,228 Nathaniel Fields Suite 832,Nicolemouth,NH,42558,152.4,228.6
71929de4,Wolf LLC,Kevin Malone,8940 Scott Islands,North Ana,GA,27025,80,120
7.19E+22,Walsh-White,Ryan Howard,65169 Hicks Branch,East Josephmouth,SD,27181,55,82.5
7.19E+56,Williams Inc,,596 Julie Plaza Apt. 238,Barnettmouth,IL,52015,80,120
71929e8c,Ross Group,Andy Bernard,488 Scott Field,South Jenniferstad,OK,33552,120.7,181.1
71929eca,Burke Group,Andy Bernard,8006 Robert Lake Suite 855,West Laurenport,CA,5413,184.9,277.4
71929f06,"Jones, Mason and Rivers",Andy Bernard,1118 Michelle Rapids,Smithshire,PA,38451,41.3,62
71929f42,Roach-Castro,Dwight Schrute,557 Ross Trail,Brandonchester,NM,67106,60,92.5
71929f7e,Miller LLC,Michael Scott,874 Brown Point Suite 402,Heathermouth,UT,84073,74.9,112.4
71929fba,Jackson-Sawyer,Dwight Schrute,44939 Riley Extensions Apt. 773,Sarahfort,PA,95859,75,112.5
71929fec,Perez-Baker,Dwight Schrute,60673 Rivera Neck,Georgemouth,IL,56012,20.9,31.4
7192a028,"Hayes, Lynn and Greene",Phyllis Vance,932 Charles Stravenue Apt. 851,North Tommy,AR,24413,71.3,107
7192a064,Frazier Inc,Andy Bernard,4032 Gomez Causeway Suite 984,Loriview,WV,8872,202.5,303.7
7192a0a8,Carlson-Garcia,Andy Bernard,0266 Carlos Station,Christinastad,WV,76525,86.6,129.9
7192a0dc,"Sims, Parker and Watkins",Andy Bernard,94934 Wade Shoals,West Sean,NJ,97793,52.3,78.5
7192a122,"Davenport, Sheppard and Mcdonald",,3263 French Knoll,Nicolestad,HI,90534,51.3,76.9
7192a15e,Johnson-Brown,,21857 Vickie Bridge,Wellsborough,SD,96099,50,75
7192a1a4,Welch Ltd,Phyllis Vance,590 Sarah Extension,West Richardland,UT,93581,115.5,173.3
7192a1e2,Waters PLC,Dwight Schrute,11592 Williams Roads,Donnachester,ND,80900,210.2,315.3
7192a21c,Long-Dean,Stanley Hudson,5523 Parrish Circles,South Patricia,CO,58037,149.9,224.9
7192a262,"Boyd, Payne and Hayes",Dwight Schrute,2783 Morris Flats,Marymouth,FL,33272,54.8,82.2
7192a29e,Michael-Ochoa,Dwight Schrute,3319 Garcia Locks Suite 609,East Stephenside,ME,39770,82.6,123.9
7192a2e4,"Campbell, Barber and Weber",Ryan Howard,856 Jennifer Row,Bethanyberg,NC,90736,300,450
7192a328,Peck-Wood,Dwight Schrute,8386 Brenda Mountains Apt. 706,West John,AK,81328,43,64.5
7192a366,Jackson-Conley,Andy Bernard,756 Amber Roads Apt. 832,Matthewfurt,MD,52538,33.4,50.1
7192a3a2,Dennis-Jones,Dwight Schrute,1546 Jodi Track Apt. 065,South Lisa,IA,21907,87.4,131.1
7192a3e8,Stark Inc,Stanley Hudson,37594 Terry Fords Suite 121,New Robertbury,TN,49920,65,97.5
7192a424,Sandoval-Bell,Meredith Palmer,420 Lee Stravenue Suite 287,Mooreberg,MS,49724,195,292.5
7192a462,Fletcher and Sons,Meredith Palmer,87825 Brown Rest,Allenbury,AK,45883,155.9,233.9
7192a4a6,"Barrera, Torres and Walker",Andy Bernard,6341 Herman Dale,Adamsside,NM,83070,73.6,110.4
7192a4e2,"Hicks, Dominguez and Charles",Stanley Hudson,63424 Lisa Motorway Suite 702,South Patriciaport,NE,56911,36.7,55.1
7192a51e,Mahoney LLC,Andy Bernard,3981 Chapman Route Suite 065,Shelbyside,GA,26817,54.4,81.5
7192a564,Watson-Black,,53179 Washington Mews Suite 774,Jasonborough,IL,61986,78.4,117.6
7192a59e,Foster-Jackson,Stanley Hudson,901 Gary Tunnel Suite 325,Douglasport,AR,35728,49.5,74.3
7192a5e6,Ford LLC,Dwight Schrute,4484 Robert Stream,West Brittany,DC,94021,110.2,165.3
7192a636,Haley-Lopez,Dwight Schrute,1927 Morris Cape Apt. 848,Myersburgh,RI,79524,130,195
7192a67a,Griffin-Thomas,,16053 Anthony Canyon Suite 873,North Makaylashire,WA,33000,107.4,161.1
7192a6c2,Walsh-Alvarado,Andy Bernard,64889 Joseph Summit Apt. 680,Rodgersside,TX,91900,137.3,205.9
7192a6f4,Harris Inc,Phyllis Vance,51115 Raymond Hollow Apt. 451,Port Jameshaven,OH,11896,74.9,112.4
7192a73a,Nunez Group,Creed Patton,045 Hernandez Wall Suite 313,New Robert,GA,62955,155,232.5
7192a776,"Hall, Merritt and Hull",Dwight Schrute,321 Makayla Pass,South Randyton,AL,97421,47.4,71.1
7192a7b4,"Donaldson, Williams and Mack",Dwight Schrute,23742 Philip Isle,Mannfurt,RI,67643,29.9,44.9
7192a7ee,Bailey-Kennedy,Meredith Palmer,4257 Dennis Manor Apt. 379,Lake Brenda,NJ,70170,133.2,199.8
7192a834,"Carpenter, Simpson and Duke",,360 Sanchez Parks Apt. 011,Karlaview,ND,26984,300,450
7192a870,Howard Inc,Andy Bernard,3024 Little Rapids Apt. 688,New Charles,OR,74486,65,97.5
7192a8b6,"Osborn, Bowman and Fitzpatrick",Dwight Schrute,0431 Caldwell Villages Apt. 382,Matthewshire,MO,76849,150,225
7192a8f4,"Savage, Zamora and Hughes",Andy Bernard,426 Frank Tunnel Apt. 554,North Scott,IA,18981,55,82.5
7192a92e,"Mckee, Pena and Welch",Dwight Schrute,784 Karen Mews Apt. 690,North Michael,NE,3601,297.2,445.8
7192a968,Velez-Lucas,Dwight Schrute,166 Sean Circles,West Joseph,CA,20343,149.9,224.9
7192a9a6,Fletcher and Sons,Ryan Howard,87825 Brown Rest,Allenbury,AK,45883,80,119.9
7192a9ec,Clayton Group,,35513 Waters Summit Apt. 286,East Sandra,MA,83025,47.4,71.1
7192aa28,Navarro Group,Ryan Howard,060 Richard Harbors,New Barbara,CA,29958,110.6,165.9
7192aa6e,Snyder and Sons,Stanley Hudson,08202 Snyder Springs Apt. 860,New Lance,SC,67390,32.2,48.3
7192aaa8,"Roy, Johnson and Soto",,284 Reynolds Lake,South Aaron,MA,31896,82.6,123.9
7192aae6,Calderon PLC,Stanley Hudson,1755 Williams Points Apt. 854,Richardfort,TN,88976,199.9,299.9
7192ab2c,"Arroyo, Saunders and Baker",Stanley Hudson,59493 Mccoy Trace Suite 596,Rossburgh,CA,98966,47.6,71.4
7192ab68,Rubio-Henderson,Stanley Hudson,8693 Michael Walks,Valeriehaven,MS,64339,109.9,164.9
7192abae,"Kelly, Reed and Carroll",Dwight Schrute,8197 Teresa Turnpike,Jenniferhaven,ME,11555,18,27
7192abf4,Gamble-Hughes,Stanley Hudson,5248 Thomas Terrace,Lake Paulport,ID,66903,104.5,156.7
7192ac3a,Simpson-Mclaughlin,Dwight Schrute,19401 Kelley Turnpike Suite 930,New Peterville,FL,13503,69,103.5
7192ac76,"Shepard, Weeks and Jones",Andy Bernard,4345 Aaron Greens,Garrettport,WV,59389,65,97.5
7192acd0,Wright-Valentine,Dwight Schrute,28211 Ward Manors,Nguyenside,WV,83653,20.7,31.1
7192ad18,"Boyd, Payne and Hayes",Andy Bernard,2783 Morris Flats,Marymouth,FL,33272,80,120
7192ad5c,Davidson-Newman,Andy Bernard,12084 Beverly Manor Apt. 125,North Anthonyland,VT,60277,82.5,123.8
7192ada2,"Pope, Martinez and Smith",,19507 Myers Station Suite 844,Kevinfort,WA,95538,90,135
7192ade8,"Estes, Stewart and Lewis",Stanley Hudson,209 Williams Center Suite 509,Wrightland,MA,74259,210,315
7192ae2e,Dennis-Jones,Kevin Malone,1546 Jodi Track Apt. 065,South Lisa,IA,21907,50,74.9
7192ae68,"Brewer, Williams and Santiago",Stanley Hudson,5424 Jennifer Stream,Veronicahaven,TX,49302,169.2,253.8
7192aea6,"Porter, Patterson and Morris",Andy Bernard,02723 Parsons Wall Suite 877,East Erinshire,ME,10290,87.5,131.2
7192aee2,Robinson Inc,Kevin Malone,38003 Jenny Green Suite 763,South Jenniferview,SD,71650,83.5,125.3
7192af28,Chambers Group,Dwight Schrute,28508 Lamb Glens,Wareshire,NE,36891,150,225
7192af64,Rodriguez and Sons,Phyllis Vance,16676 Angela Junction,New Cody,SD,21637,81.8,122.7
7192afa8,"Baird, Jones and Maynard",Kevin Malone,1308 Perez Burg Suite 835,South Jessicaborough,DE,33373,54.8,82.2
7192afe6,Barnes Group,,010 Robinson Locks,West Wesleymouth,AR,50142,56.5,84.8
7192b022,Gonzalez Ltd,Dwight Schrute,130 Andrew Center,Masonborough,WY,3830,51,76.5
7192b05e,Riddle Group,Stanley Hudson,224 Diane Trafficway,South Derekville,SD,78495,48.4,72.6
7192b09a,"Day, Gonzalez and Gardner",Michael Scott,96825 Smith Forges Apt. 174,North Aprilmouth,WY,86595,64.9,97.4
7192b0d8,Scott-Fisher,Kevin Malone,55950 Stephanie Motorway,Kimhaven,WA,59442,110,165
7192b112,Navarro Group,Kevin Malone,060 Richard Harbors,New Barbara,CA,29958,38.4,57.6
7192b14c,"Savage, Zamora and Hughes",Michael Scott,426 Frank Tunnel Apt. 554,North Scott,IA,18981,65,97.5
7192b194,Waters PLC,Ryan Howard,11592 Williams Roads,Donnachester,ND,80900,32.2,48.3
7192b1c6,Miller LLC,Andy Bernard,874 Brown Point Suite 402,Heathermouth,UT,84073,82,123
7192b20c,Pena LLC,Ryan Howard,15698 Hill Isle,West Bonnie,SC,64843,51,76.5
7192b248,"Molina, Rangel and Smith",Meredith Palmer,3041 Derrick Land,Crystalshire,SC,55858,92.5,138.8
7192b286,Clayton Group,,35513 Waters Summit Apt. 286,East Sandra,MA,83025,40.8,61.3
7192b2ca,Moore and Sons,Stanley Hudson,38351 Maria Plaza,Benjaminland,WI,62113,74.9,112.4
7192b306,Ferguson LLC,Michael Scott,4128 James Course Suite 919,Port Williamshire,OR,23127,31.5,47.3
7192b342,Turner-Estrada,,832 Lawson Junctions,Grahamland,VA,96015,92.5,138.7
7192b37e,"Maxwell, Larson and Kelly",Andy Bernard,4763 Regina Glen Suite 910,New Kirkton,AZ,4457,50,75
7192b3ba,Nelson PLC,,5449 Duarte Parkways,Fishermouth,TN,85012,82.5,123.8
7192b3f6,Carey Inc,Andy Bernard,095 Cline Groves,New Nancy,CT,28609,48.3,74.4
7192b434,Espinoza-Hernandez,Dwight Schrute,1753 Christopher Plains,Henryport,FL,78360,110,164.9
7192b478,Mcintyre-Caldwell,,869 Cole Hollow,West Betty,MO,12987,68.3,102.4
7192b4b4,"Washington, Hughes and Williams",Dwight Schrute,22762 Rose Tunnel Suite 494,West Lauren,ID,13152,113.4,170.1
7192b4f0,Osborne PLC,,9593 Walker Port Suite 184,Atkinsonview,MN,31756,130,195
7192b536,"Pope, Martinez and Smith",Stanley Hudson,19507 Myers Station Suite 844,Kevinfort,WA,95538,48,72
7192b574,"Ibarra, Palmer and Bowers",Dwight Schrute,6778 Erik Locks Suite 582,Christopherland,KY,1297,39.2,58.8
7192b5ae,Walker Ltd,Michael Scott,3314 Brown Springs,West Richardfurt,CA,51591,110.7,166.1
7192b5e8,Oliver Ltd,Dwight Schrute,85177 White Land Apt. 636,Walshfort,AL,71118,42.2,63.3
7192b626,Johnson-Garrett,Michael Scott,503 Shane Trace Apt. 402,Taylorchester,WV,22425,97.1,145.7
7192b662,"Olson, Mejia and Lewis",Stanley Hudson,023 Johns Mission,Patriciaton,WY,6719,18.6,27.9
7192b694,"Williams, Li and Rodriguez",Meredith Palmer,1600 Leroy Pines,South Michael,HI,9216,65.2,97.8
7192b6da,Lang Ltd,,239 Randolph Vista,West Robert,WY,95428,38.4,57.6
7192b718,Rodriguez Group,Andy Bernard,155 Becker Land Apt. 478,Port Briantown,MS,60678,155.7,233.6
7192b752,Austin-Lucas,Ryan Howard,4748 Yang Views,Lake Randyview,MA,7053,70,105
7192b78c,Webb Group,Pam Beesly,664 Debbie Island Suite 921,Heatherfort,PA,40025,74.7,112.1
7192b7de,"Greene, Smith and Douglas",Andy Bernard,516 Derek Land,Frenchfort,NH,35288,35.1,52.7
7192b824,"Moody, Bryan and Walsh",Stanley Hudson,18457 Chavez Plaza Suite 505,Williamsland,IN,28255,110,165
7192b868,Bradshaw Ltd,,7093 Kevin Rue,North Kelly,WV,82425,125.9,188.9
7192b8a6,Mcgee-Cervantes,Dwight Schrute,927 Estrada Branch,Ritterland,OH,87501,300,450
7192b8e2,Erickson-Thompson,Dwight Schrute,9656 Lang Junctions,Coxport,NE,99585,155.9,233.9
7192b928,Hall-Nelson,Kevin Malone,891 Brian Fort Suite 399,Saraton,CO,96032,125.9,188.9
7192b964,Cook LLC,,20979 Ellis Vista Suite 813,Tylertown,AR,75576,69.2,103.8
7192b99e,"Welch, Brandt and Wolf",,0257 Powers Ford Suite 946,Lake Tiffanymouth,IN,54035,71.1,106.7
7192b9dc,"Nunez, Hamilton and Padilla",Andy Bernard,9312 Patricia Pine,Ronaldhaven,VA,57826,56.5,84.8
7192ba18,"Wells, Andrews and Blair",Michael Scott,27465 Simmons Gateway Suite 231,Michaelland,MO,74168,70,112.4
7192ba4a,"Garcia, Caldwell and Wilson",Ryan Howard,421 Debra Village,South Brenda,NC,20061,115.5,173.3
7192ba86,"Moore, Delacruz and Brown",Kevin Malone,622 Anderson Mountains,New Joshuaberg,NV,51171,210,315
7192bacc,"Jenkins, Calderon and Nelson",Andy Bernard,616 Ian Manor,Port Emilychester,WI,15230,114.9,172.4
7192bb08,Ruiz Inc,Andy Bernard,486 Ross Plaza,Joefort,IL,77130,17.4,26.1
7192bb4c,Page-Williams,Stanley Hudson,852 Barrera Island Apt. 700,West Maryberg,ND,56068,83.9,125.9
7192bb8a,Benton PLC,Dwight Schrute,411 Regina Drive Apt. 929,Shieldsbury,MI,75399,87.4,131.1
7192bbc6,Gonzalez Ltd,Ryan Howard,130 Andrew Center,Masonborough,WY,3830,199.9,299.9
7192bc18,Bowen-Turner,,62504 Alan Locks Suite 157,Joshuaville,IN,81251,60.9,91.4
7192bc5c,"Thompson, Andrews and Harper",Michael Scott,852 Juarez Expressway Apt. 844,Williamport,AL,41430,54,81
7192bca2,"Jordan, Taylor and Edwards",,883 James Plains Apt. 363,Port Leslieshire,AZ,43311,53,84.5
7192bcde,Alvarez Ltd,Dwight Schrute,6606 Angela Estate Suite 635,East Dustinbury,RI,94009,32.5,48.8
7192bd1a,Robinson Inc,Andy Bernard,38003 Jenny Green Suite 763,South Jenniferview,SD,71650,389.4,584.1
7192bd58,Vargas-Caldwell,Andy Bernard,90984 Carter Lake Apt. 705,Lake Summer,MN,86664,92.4,138.6
7192bd92,Cochran LLC,Creed Patton,78083 Schmidt Lakes Apt. 597,West Mollyberg,NH,73435,20.7,31.1
7192bdcc,Moreno-Coleman,Andy Bernard,29676 Clements Fords,North Haileyton,VA,68580,100,150
7192be0a,Velazquez Inc,Andy Bernard,638 Johnson Brooks Suite 078,Faithton,MT,6916,78.6,117.9
7192be46,King-Smith,Stanley Hudson,7246 Sarah Mills,Andrewport,AZ,94069,186.6,279.9
7192be82,"Mccormick, Reed and Dickson",,09817 Matthew Corners Suite 275,Alexchester,MT,48008,175,262.5
