brand,product_id,product_name,department,price_category,listing_price,sale_price,discount,revenue
Adidas,EF0811,Men's adidas Running Solar Blaze Shoes,Men,Competitve,79.99,39.99,0.5,431.89
Adidas,CK9723,Women's adidas Sport Inspired Quickspike Shoes,Women,Economy,37.99,18.99,0.5,2221.83
Adidas,CL7322,Women's adidas Running Cyberg 1.0 Shoes,Women,Economy,35.99,21.59,0.4,1399.03
Adidas,CG6021,Women's adidas Originals I-5923 Shoes,Women,Competitve,119.99,59.99,0.5,2699.55
Adidas,CG6188,Women's adidas Originals POD-S3.1 Shoes,Women,Competitve,139.99,69.99,0.5,1007.86
Adidas,BD7685,Women's adidas Originals Sambarose Shoes,Women,Competitve,79.99,39.99,0.5,5398.65
Adidas,BD7475,Women's adidas Originals Sleek Shoes,Women,Competitve,75.99,37.99,0.5,6427.91
Adidas,EF9226,Women's adidas Originals Supercourt Shoes,Women,Competitve,75.99,45.59,0.4,4677.53
Adidas,F34668,Women's adidas Sport Inspired Questar X BYD Shoes,Women,Competitve,65.99,32.99,0.5,4572.41
Adidas,EE8257,Women's adidas Sport Inspired Lite Racer Shoes,Women,Economy,37.99,22.79,0.4,1066.57
Adidas,B37973,WOMEN'S ADIDAS ORIGINALS I-5923 SHOES,Women,Competitve,119.99,59.99,0.5,3995.33
Adidas,EE7068,Women's adidas Originals Rivalry Low Shoes,Women,Competitve,75.99,45.59,0.4,1969.49
Adidas,EH1363,Men's Running Nova Flow Shoes,Men,Competitve,59.99,59.99,0.0,647.89
Adidas,EE5772,Women's adidas Originals Deerupt Runner Shoes,Women,Competitve,89.99,53.99,0.4,8163.29
Adidas,EF2437,Unisex adidas Originals By Alexander Wang Wangbody Run Shoes,Unisex,Premium,179.99,89.99,0.5,4049.55
Adidas,CM0070,Men's adidas Toe Side II Slippers,Men,Economy,12.99,7.79,0.4,1388.18
Adidas,D96760,WOMEN'S ADIDAS ORIGINALS ARKYN PRIMEKNIT SHOES,Women,Competitve,119.99,59.99,0.5,971.84
Adidas,CM0077,Women's adidas Swim Ozor III Slippers,Women,Economy,12.99,7.79,0.4,490.77
Adidas,CM0091,Women's adidas Swimming Eezay 2019 Slippers,Women,Economy,14.99,7.49,0.5,337.05
Adidas,CL7550,Men's adidas Running Kollide Shoes,Men,Economy,47.99,23.99,0.5,561.37
Adidas,F36675,Women's adidas Sport Inspired Lite Racer Slip-Ons,Women,Economy,39.99,23.99,0.4,1943.19
Adidas,EF1065,Women's adidas Sport Inspired Chaos Shoes,Women,Competitve,65.99,39.59,0.4,2422.91
Adidas,EH1361,Men's Running Nova Flow Shoes,Men,Competitve,59.99,59.99,0.0,1403.77
Adidas,CL0243,Women's adidas Swim Eezay Slippers,Women,Economy,12.99,6.49,0.5,700.92
Adidas,CG6177,Women's adidas Originals POD-S3.1 Shoes,Women,Competitve,139.99,69.99,0.5,11464.36
Adidas,FV3288,Women's adidas Originals Superstar Shoes,Women,Competitve,79.99,79.99,0.0,4751.41
Adidas,EE4949,Women's adidas Originals I-5923 Shoes,Women,Competitve,119.99,71.99,0.4,5053.7
Adidas,BB2344,Women's adidas ORIGINALS EQT RACING Low Shoes,Women,Competitve,99.99,40.0,0.6,2448.0
Adidas,EE6080,Unisex adidas Originals Skateboarding 3MC Shoes,Unisex,Competitve,59.99,29.99,0.5,3616.79
Adidas,EE6047,Women's adidas Originals Supercourt Shoes,Women,Competitve,79.99,47.99,0.4,7169.71
Adidas,EF0078,Women's adidas Sport Inspired Kaptir X Shoes,Women,Competitve,75.99,45.59,0.4,4021.04
Adidas,EE5565,Women's adidas Originals Continental 80 Shoes,Women,Competitve,79.99,47.99,0.4,5528.45
Adidas,EF4965,Women's adidas Originals Sambarose Shoes,Women,Competitve,79.99,79.99,0.0,2591.68
Adidas,EE4946,Women's adidas Originals I-5923 Shoes,Women,Competitve,119.99,71.99,0.4,9589.07
Adidas,B37090,WOMEN'S ADIDAS ORIGINALS EQT ADV RACING SHOES,Women,Competitve,99.99,49.99,0.5,7288.54
Adidas,F36516,Women's adidas Sport Inspired Yatra Shoes,Women,Economy,42.99,25.79,0.4,1392.66
Adidas,DB3112,Unisex adidas Originals Adi-Ease Shoes,Unisex,Competitve,59.99,29.99,0.5,3454.85
Adidas,EH1366,Men's Running Nova Flow Shoes,Men,Competitve,59.99,59.99,0.0,7774.7
Adidas,CG6164,Women's adidas Originals Tubular Shadow Shoes,Women,Competitve,79.99,39.99,0.5,6262.43
Adidas,EE4959,Women's adidas Originals I-5923 Shoes,Women,Competitve,119.99,71.99,0.4,5572.03
Adidas,EF2438,Unisex adidas Originals By Alexander Wang Wangbody Run Shoes,Unisex,Premium,179.99,107.99,0.4,2915.73
Adidas,F35567,Women's adidas Running Asweego Shoes,Women,Competitve,69.99,34.99,0.5,5101.54
Adidas,EE8165,Women's adidas Sport Inspired RunFalcon Shoes,Women,Competitve,55.99,33.59,0.4,3264.95
Adidas,EE5846,Women's adidas Originals Forest Grove Shoes,Women,Competitve,65.99,39.59,0.4,1068.93
Adidas,F34846,MEN'S ADIDAS RUNNING ARGECY SHOES,Men,Competitve,55.99,27.99,0.5,856.49
Adidas,B41663,WOMEN'S ADIDAS ORIGINALS GAZELLE SHOES,Women,Competitve,79.99,39.99,0.5,2159.46
Adidas,CK9690,Men's adidas Running Erdiga 3.0 Shoes,Men,Economy,42.99,21.49,0.5,2823.79
Adidas,EE7927,Men's adidas Running Duramo 9 Shoes,Men,Competitve,65.99,32.99,0.5,1603.31
Adidas,CK9688,Men's adidas Sport Inspired Nebular 2 Shoes,Men,Economy,49.99,24.99,0.5,1934.23
Adidas,CK9424,Men's adidas Sport Inspired Binafo Shoes,Men,Competitve,52.99,26.49,0.5,2336.42
Adidas,CK9430,Men's adidas Sport Inspired Blaze Runner Shoes,Men,Competitve,55.99,27.99,0.5,4030.56
Adidas,CG6228,Women's adidas Originals Arkyn Shoes,Women,Competitve,119.99,59.99,0.5,7018.83
Adidas,DB3600,Women's adidas Originals Deerupt Runner Shoes,Women,Competitve,99.99,49.99,0.5,7828.43
Adidas,EE9892,Men's adidas Running 90s Valasion Shoes,Men,Competitve,89.99,44.99,0.5,3482.23
Adidas,CL7461,Men's adidas Sport Inspired Zeta 2.0 Shoes,Men,Economy,45.99,22.99,0.5,2400.16
Adidas,CK9678,MEN'S ADIDAS RUNNING PUARO SHOES,Men,Economy,49.99,24.99,0.5,0.0
Adidas,CK9696,Men's adidas Running Helkin 3 Shoes,Men,Economy,45.99,22.99,0.5,3889.91
Adidas,CK9695,Men's adidas Running Helkin 3 Shoes,Men,Economy,45.99,22.99,0.5,2151.86
Adidas,CK9683,Men's adidas Running Erdiga 4.0 Shoes,Men,Economy,49.99,24.99,0.5,1754.3
Adidas,CK9692,Men's adidas Running Kylen 1.0 shoes,Men,Economy,49.99,24.99,0.5,944.62
Adidas,EE7919,Men's adidas Running Galaxy 4 Shoes,Men,Competitve,59.99,29.99,0.5,4696.43
Adidas,CL7517,Men's adidas Running Flank Shoes,Men,Competitve,52.99,26.49,0.5,2002.64
Adidas,CK9698,Men's adidas Running Helkin 3 Shoes,Men,Economy,45.99,22.99,0.5,331.06
Adidas,CK9418,Men's adidas Sport Inspired Phanko Shoes,Men,Competitve,55.99,27.99,0.5,3728.27
Adidas,EF0322,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,129.99,77.99,0.4,3228.79
Adidas,CK9427,Men's adidas Sport Inspired Binafo Shoes,Men,Competitve,52.99,26.49,0.5,2813.24
Adidas,EF0435,Men's adidas Sport Inspired Archivo Shoes,Men,Competitve,55.99,27.99,0.5,4987.82
Adidas,CJ8090,MEN'S ADIDAS RUNNING ARIUS 1.0 SHOES,Men,Economy,49.99,24.99,0.5,1259.5
Adidas,CL7542,Men's adidas Running Bound Shoes,Men,Economy,49.99,24.99,0.5,4363.25
Adidas,CL7311,Men's adidas Running Rush Shoes,Men,Economy,35.99,17.99,0.5,712.4
Adidas,EE8028,Men's adidas Running Duramo 9 Shoes,Men,Competitve,59.99,29.99,0.5,809.73
Adidas,CL7398,Men's adidas Sport Inspired Blaze Runner Shoes,Men,Competitve,55.99,27.99,0.5,1410.7
Adidas,CL7306,Men's adidas Running Dracon Shoes,Men,Economy,39.99,19.99,0.5,2518.74
Adidas,CK9697,Men's adidas Running Helkin 3 Shoes,Men,Economy,45.99,22.99,0.5,1779.43
Adidas,CI9915,men's ADIDAS RUNNING NAYO 1.0 SHOES,Men,Economy,49.99,24.99,0.5,2923.83
Adidas,CK9590,MEN'S ADIDAS RUNNING NAYO 2.0 SHOES,Men,Competitve,52.99,26.49,0.5,2431.78
Adidas,CL7458,Men's adidas Running Zeta 1.0 Shoes,Men,Competitve,59.99,29.99,0.5,4804.4
Adidas,CI9913,men's ADIDAS RUNNING NAYO 1.0 SHOES,Men,Economy,49.99,24.99,0.5,4318.27
Adidas,CL7459,Men's adidas Running Zeta 1.0 Shoes,Men,Competitve,59.99,29.99,0.5,3994.67
Adidas,CI9991,men's Adidas RUNNING TORIL SHOES,Men,Economy,49.99,24.99,0.5,2608.96
Adidas,F36996,Men's adidas Running Asweerun Shoes,Men,Competitve,55.99,27.99,0.5,100.76
Adidas,CJ7974,MEN'S ADIDAS RUNNING NAYO 2.0 SHOES,Men,Competitve,52.99,26.49,0.5,2527.15
Adidas,CL7588,Men's adidas Sport Inspired Factor Shoes,Men,Economy,42.99,21.49,0.5,309.46
Adidas,CL7407,Men's adidas Sport Inspired Quickspike Shoes,Men,Economy,39.99,19.99,0.5,3274.36
Adidas,CL7406,Men's adidas Sport Inspired Quickspike Shoes,Men,Economy,39.99,19.99,0.5,3058.47
Adidas,CK9420,Men's adidas Sport Inspired Phanko Shoes,Men,Competitve,55.99,27.99,0.5,100.76
Adidas,CL7389,Men's adidas Sport Inspired Stunn Shoes,Men,Competitve,55.99,27.99,0.5,2015.28
Adidas,CL7516,Men's adidas Running Flank Shoes,Men,Competitve,52.99,26.49,0.5,1335.1
Adidas,CI9989,men's ADIDAS RUNNING TORIL 1.0 SHOES,Men,Economy,49.99,24.99,0.5,809.68
Adidas,CL7405,Men's adidas Sport Inspired Quickspike Shoes,Men,Economy,39.99,19.99,0.5,1763.12
Adidas,CL7473,Men's adidas Running Nepton 2.0 Shoes,Men,Competitve,55.99,27.99,0.5,151.15
Adidas,CJ8110,MEN'S ADIDAS RUNNING KIVARO 1.0 SHOES,Men,Economy,45.99,22.99,0.5,289.67
Adidas,CJ8019,MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,Men,Economy,45.99,22.99,0.5,2193.25
Adidas,CK9604,Men's adidas Running Kyris 1.0 Shoes,Men,Economy,45.99,22.99,0.5,1075.93
Adidas,CK9431,Men's adidas Sport Inspired Blaze Runner Shoes,Men,Competitve,55.99,27.99,0.5,2468.72
Adidas,EE7289,Unisex adidas Originals Skateboarding 3MC Shoes,Unisex,Competitve,59.99,35.99,0.4,3757.36
Adidas,B75580,Men's adidas Sport Inspired Duramo Lite 2.0 Shoes,Men,Economy,49.99,24.99,0.5,3553.58
Adidas,CK9432,Men's adidas Sport Inspired Blaze Runner Shoes,Men,Competitve,55.99,27.99,0.5,856.49
Adidas,EE4925,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,119.99,71.99,0.4,12051.13
Adidas,EE4953,Women's adidas Originals Marathon Tech Shoes,Women,Competitve,119.99,71.99,0.4,4146.62
Adidas,CL7469,Men's adidas Running Raddis 1.0 shoes,Men,Competitve,55.99,27.99,0.5,4887.05
Adidas,EF8858,Women's adidas Originals Sleek Super Shoes,Women,Competitve,79.99,47.99,0.4,2505.08
Adidas,EF9219,Women's adidas Originals Supercourt Shoes,Women,Competitve,75.99,45.59,0.4,7303.52
Adidas,CL7513,Men's adidas Running Flank Shoes,Men,Competitve,52.99,26.49,0.5,2956.28
Adidas,EE7098,Women's adidas Originals Falcon Shoes,Women,Competitve,89.99,53.99,0.4,2138.0
Adidas,CL7425,Men's adidas Sport Inspired Arcadeis Shoes,Men,Economy,45.99,22.99,0.5,3517.47
Adidas,CL7508,Men's adidas Running Puaro Shoes,Men,Economy,49.99,24.99,0.5,2114.15
Adidas,EE7292,Unisex adidas Originals Skateboarding Adi-Ease Shoes,Unisex,Competitve,55.99,33.59,0.4,2297.56
Adidas,CL7589,Men's adidas Sport Inspired Factor Shoes,Men,Economy,42.99,21.49,0.5,1547.28
Adidas,CJ8061,MEN'S ADIDAS RUNNING LEGUS SHOES,Men,Competitve,59.99,29.99,0.5,4966.34
Adidas,EE5847,Women's adidas Originals Forest Grove Shoes,Women,Competitve,65.99,39.59,0.4,1425.24
Adidas,CK9686,Men's adidas Sport Inspired Nebular 2 Shoes,Men,Economy,49.99,24.99,0.5,1934.23
Adidas,EE4567,Women's adidas Originals U_Path X Shoes,Women,Competitve,75.99,45.59,0.4,6975.27
Adidas,EE5585,Women's adidas Originals Continental 80 Strap Shoes,Women,Competitve,79.99,47.99,0.4,3196.13
Adidas,B96519,WOMEN'S ADIDAS RUNNING QUESA SHOES,Women,Competitve,69.99,34.99,0.5,1952.44
Adidas,B96563,WOMEN'S ADIDAS SPORT INSPIRED RUN 70S SHOES,Women,Competitve,65.99,26.4,0.6,760.32
Adidas,CL7547,Men's adidas Running Whizz Shoes,Men,Competitve,55.99,27.99,0.5,2116.04
Adidas,EE4563,Women's adidas Originals U_Path X Shoes,Women,Competitve,75.99,45.59,0.4,6729.08
Adidas,F36475,Women's adidas Sports Inspired Court Adapt Shoes,Women,Competitve,52.99,26.49,0.5,4005.29
Adidas,FV8794,Women's adidas Running Duramo SL Shoes,Women,Competitve,55.99,55.99,0.0,4434.41
Adidas,EE5177,Women's adidas Originals NMD_R1 Shoes,Women,Competitve,129.99,77.99,0.4,10669.03
Adidas,CL7582,Men's adidas Sport Inspired Kaptur Shoes,Men,Economy,45.99,22.99,0.5,496.58
Adidas,F36339,WOMEN'S ADIDAS RUNNING ASWEERUN SHOES,Women,Economy,49.99,49.99,0.0,3509.3
Adidas,EF1963,Women's adidas Originals Falcon Shoes,Women,Competitve,79.99,47.99,0.4,1036.58
Adidas,F34442,Women's adidas Sport Inspired VS Advantage Clean Shoes,Women,Economy,45.99,22.99,0.5,1075.93
Adidas,EE9933,Women's adidas Running Sooraj Shoes,Women,Competitve,55.99,55.99,0.0,8969.6
Adidas,EE6090,Unisex adidas Originals Skateboarding 3MC Shoes,Unisex,Competitve,59.99,35.99,0.4,1036.51
Adidas,B75583,Women's adidas Sport Inspired Duramo Lite 2.0 Shoes,Women,Economy,47.99,23.99,0.5,3281.83
Adidas,EE7922,Men's adidas Running Duramo 9 Shoes,Men,Competitve,59.99,29.99,0.5,5020.33
Adidas,EE5081,Women's adidas Originals Adilette Zip Slides,Women,Economy,49.99,24.99,0.5,2294.08
Adidas,EE4678,Women's adidas Originals Samabarose Shoes,Women,Competitve,79.99,47.99,0.4,2936.99
Adidas,CM0076,Women's adidas Swim Ozor III Slippers,Women,Economy,12.99,7.79,0.4,546.86
Adidas,B28156,WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,Women,Competitve,79.99,47.99,0.4,4664.63
Adidas,EF0527,Women's adidas Sport Inspired Archivo Shoes,Women,Economy,49.99,49.99,0.0,7288.54
Adidas,EE4566,Women's adidas Originals U_Path X Shoes,Women,Competitve,75.99,45.59,0.4,4923.72
Adidas,EE8302,Women's adidas Sport Inspired Lite Racer RBN Shoes,Women,Economy,49.99,49.99,0.0,1709.66
Adidas,CM0075,Women's adidas Swim Jung Slippers,Women,Economy,9.99,5.99,0.4,614.57
Adidas,EF0152,Women's adidas Sport Inspired RunFalcon Shoes,Women,Competitve,55.99,55.99,0.0,1612.51
Adidas,CM0093,Women's adidas Swimming Eezay 2019 Slippers,Women,Economy,14.99,8.99,0.4,32.36
Adidas,F36218,Women's adidas RunFalcon Shoes,Women,Economy,49.99,49.99,0.0,3509.3
Adidas,CM0083,Women's adidas Swim Puka Slippers,Women,Economy,9.99,5.99,0.4,625.36
Adidas,CM0078,Women's adidas Swim Ozor III Slippers,Women,Economy,12.99,7.79,0.4,532.84
Adidas,CM0079,Women's adidas Swim Ozor III Slippers,Women,Economy,12.99,7.79,0.4,897.41
Adidas,CM0074,Women's adidas Swim Jung Slippers,Women,Economy,9.99,5.99,0.4,237.2
Adidas,CM0073,Women's adidas Swim Jung Slippers,Women,Economy,9.99,5.99,0.4,1002.73
Adidas,CM0092,Women's adidas Swimming Eezay 2019 Slippers,Women,Economy,14.99,8.99,0.4,873.83
Adidas,EG8672,Women's Running Duramo 9 Shoes,Women,Competitve,55.99,55.99,0.0,2721.11
Adidas,EG8480,Women's Sport Inspired QT Racer Shoes,Women,Economy,45.99,45.99,0.0,6622.56
Adidas,EG3148,Women's Sport Inspired Lite Racer Clean Shoes,Women,Economy,45.99,45.99,0.0,745.04
Adidas,CM0082,Women's adidas Swim Puka Slippers,Women,Economy,9.99,5.99,0.4,312.68
Adidas,EG3185,Women's adidas Running Asweerun Shoes,Women,Economy,49.99,49.99,0.0,2789.44
Adidas,EG4006,Women's adidas Running Sooraj Shoes,Women,Competitve,55.99,55.99,0.0,100.78
Adidas,EG4007,Women's adidas Running Sooraj Shoes,Women,Competitve,55.99,55.99,0.0,9473.51
Adidas,EH1178,Women's Sport Inspired QT Racer Shoes,Women,Economy,49.99,49.99,0.0,5848.83
Adidas,EG4316,Women's Sport Inspired Mavia Shoes,Women,Competitve,65.99,65.99,0.0,712.69
Adidas,EG3253,Women's Sport Inspired Archivo Shoes,Women,Economy,49.99,49.99,0.0,6028.79
Adidas,EG4314,Women's Sport Inspired Mavia Shoes,Women,Competitve,65.99,65.99,0.0,4276.15
Adidas,EH1379,Women's Running Nova Flow Shoes,Women,Competitve,55.99,55.99,0.0,4535.19
Adidas,EH2586,Women's Running Nova Flow Shoes,Women,Competitve,55.99,55.99,0.0,403.13
Adidas,EG3698,Women's Sport Inspired Nebzed Shoes,Women,Economy,49.99,49.99,0.0,989.8
Adidas,EH0165,Women's Sport Inspired Nebzed Shoes,Women,Economy,49.99,49.99,0.0,3149.37
Adidas,EH1211,Women's Sport Inspired Khoe Adapt Shoes,Women,Competitve,55.99,55.99,0.0,8566.47
Adidas,CK9665,Men's adidas Running Nepton 2.0 Shoes,Men,Competitve,59.99,29.99,0.5,3886.7
Adidas,CK9663,Men's adidas Running Nepton 2.0 Shoes,Men,Competitve,59.99,29.99,0.5,3994.67
Adidas,EG3953,Women's Running EnergyFalcon Shoes,Women,Competitve,65.99,65.99,0.0,9146.21
Adidas,EG4176,Women's Sport Inspired Khoe Adapt Shoes,Women,Economy,49.99,49.99,0.0,1259.75
Adidas,CI9916,men's ADIDAS RUNNING NAYO 1.0 SHOES,Men,Economy,49.99,24.99,0.5,3778.49
Adidas,EG4175,Women's Sport Inspired Khoe Adapt Shoes,Women,Economy,49.99,49.99,0.0,8458.31
Adidas,EG4004,Women's adidas Running Sooraj Shoes,Women,Competitve,55.99,55.99,0.0,1713.29
Adidas,CJ8068,MEN'S ADIDAS RUNNING LEGUS 1.0 SHOES,Men,Competitve,55.99,27.99,0.5,3022.92
Adidas,EE9731,Men's adidas Sport Inspired Run 60s Shoes,Men,Competitve,55.99,27.99,0.5,4987.82
Adidas,CK9591,Men's adidas Running Nayo 2.0 Shoes,Men,Competitve,52.99,26.49,0.5,1668.87
Adidas,CK9648,Men's adidas Running Kivaro 1 Shoes,Men,Economy,45.99,22.99,0.5,1489.75
Adidas,CK9602,Men's adidas Running Kyris 1.0 Shoes,Men,Economy,45.99,22.99,0.5,1531.13
Adidas,F34491,Men's adidas Running Duramo 9 Shoes,Men,Competitve,59.99,29.99,0.5,3184.94
Adidas,CK9693,Men's adidas Running Kylen 1.0 shoes,Men,Economy,49.99,24.99,0.5,3958.42
Adidas,CJ8013,MEN'S ADIDAS RUNNING KYLEN 1.0 SHOES,Men,Economy,49.99,24.99,0.5,3463.61
Adidas,CL7567,Men's adidas Running Rey Shoes,Men,Economy,49.99,24.99,0.5,1394.44
Adidas,CK9694,Men's adidas Running Kylen 1.0 shoes,Men,Economy,49.99,24.99,0.5,2833.87
Adidas,CL7604,Men's adidas Running Erish Shoes,Men,Economy,42.99,21.49,0.5,1315.19
Adidas,CL7488,Men's adidas Sport Inspired Fassar Shoes,Men,Economy,39.99,19.99,0.5,2626.69
Adidas,CK9436,Men's adidas Running Bolter Shoes,Men,Economy,42.99,21.49,0.5,1585.96
Adidas,CK9592,Men's adidas Running Nayo 2.0 Shoes,Men,Competitve,52.99,26.49,0.5,95.36
Adidas,CL7366,Men's adidas Sport Inspired Videll Shoes,Men,Economy,37.99,22.79,0.4,3445.85
Adidas,CK9661,Men's adidas Running Raddis 1.0 shoes,Men,Competitve,55.99,27.99,0.5,3526.74
Adidas,CK9650,Men's adidas Running Kivaro 1 Shoes,Men,Economy,45.99,22.99,0.5,1944.95
Adidas,CL7415,Men's adidas Sport Inspired Storm Runner Shoes,Men,Economy,45.99,27.59,0.4,4668.23
Adidas,CL7626,Men's adidas Sport Inspired Strikerr Shoes,Men,Economy,45.99,27.59,0.4,2383.78
Adidas,CJ7990,MEN'S ADIDAS RUNNING FURIO 1.0 SHOES,Men,Competitve,55.99,27.99,0.5,1511.46
Adidas,CL7534,Men's adidas Sport Inspired Runigma Shoes,Men,Competitve,59.99,35.99,0.4,6348.64
Adidas,CL7413,Men's adidas Sport Inspired Storm Runner Shoes,Men,Economy,45.99,27.59,0.4,198.65
Adidas,CK9500,Men's adidas Running Kalus 1.0 Shoes,Men,Economy,45.99,22.99,0.5,1282.84
Adidas,CL7369,Men's adidas Sport Inspired Videll Shoes,Men,Economy,37.99,22.79,0.4,3240.74
Adidas,EE8156,Men's adidas RunFalcon Shoes,Men,Competitve,59.99,35.99,0.4,6219.07
Adidas,CL7607,Men's adidas Running Erish Shoes,Men,Economy,42.99,21.49,0.5,812.32
Adidas,CL7385,Men's adidas Sport Inspired Stunn Shoes,Men,Competitve,55.99,33.59,0.4,967.39
Adidas,EE9856,Men's adidas Running EnergyFalcon Shoes,Men,Competitve,69.99,41.99,0.4,6122.14
Adidas,EE8260,Men's adidas Sport Inspired Lite Racer RBN Shoes,Men,Competitve,55.99,33.59,0.4,2176.63
Adidas,EE8448,Men's adidas Running Asweerun Shoes,Men,Competitve,55.99,33.59,0.4,5743.89
Adidas,EE8181,Men's adidas Running Cosmic 2 Shoes,Men,Competitve,69.99,41.99,0.4,2116.3
Adidas,CK9682,MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,Men,Economy,49.99,24.99,0.5,989.6
Adidas,CL7377,Men's adidas Running Norad Shoes,Men,Economy,49.99,29.99,0.4,4426.52
Adidas,CL7605,Men's adidas Running Erish Shoes,Men,Economy,42.99,21.49,0.5,270.77
Adidas,EE9734,Men's adidas Sport Inspired Run 60s Shoes,Men,Competitve,55.99,33.59,0.4,1934.78
Adidas,EF1053,Men's adidas Sport Inspired Crazychaos Shoes,Men,Competitve,69.99,41.99,0.4,5290.74
Adidas,EE7925,Men's adidas Running Duramo 9 Shoes,Men,Competitve,65.99,39.59,0.4,1567.76
Adidas,CL7614,Men's adidas Running Supervega Shoes,Men,Economy,39.99,23.99,0.4,1986.37
Adidas,EE9847,Men's adidas Running EnergyFalcon Shoes,Men,Competitve,69.99,41.99,0.4,1587.22
Adidas,EG3289,Women's adidas Sport Inspired Lite Racer 2.0 Shoes,Women,Economy,39.99,39.99,0.0,2447.39
Adidas,CL7615,Men's adidas Running Supervega Shoes,Men,Economy,39.99,23.99,0.4,3713.65
Adidas,CL7276,Men's adidas Sport Inspired Syan Shoes,Men,Economy,49.99,24.99,0.5,44.98
Adidas,CL7453,Men's adidas Running Jerzo Shoes,Men,Competitve,52.99,31.79,0.4,1144.44
Adidas,CL7329,Men's adidas Running Grito Shoes,Men,Economy,47.99,28.79,0.4,51.82
Adidas,CL7387,Men's adidas Sport Inspired Stunn Shoes,Men,Competitve,55.99,33.59,0.4,1511.55
Adidas,CM4762,Women's adidas Running Sponso Shoes,Women,Economy,45.99,45.99,0.0,3062.93
Adidas,CM4984,Women's adidas Sport Inspired Glarus Shoes,Women,Economy,24.99,24.99,0.0,4273.29
Adidas,CM4691,Women's adidas Running Cyberg 1.0 Shoes,Women,Economy,37.99,37.99,0.0,3624.25
Adidas,CM4826,Women's adidas Sport Inspired Hyperon 1.0 Shoes,Women,Economy,29.99,29.99,0.0,2645.12
Adidas,CM0015,Men's adidas Outdoor Geocach 19 Shoes,Men,Economy,49.99,24.99,0.5,3553.58
Adidas,EE8603,Men's adidas Running Asweego Shoes,Men,Competitve,79.99,47.99,0.4,7774.38
Adidas,CL7496,Men's adidas Running Kalus 1.0 Shoes,Men,Economy,45.99,27.59,0.4,4171.61
Adidas,EE8444,Men's adidas Running Asweerun Shoes,Men,Competitve,55.99,33.59,0.4,1148.78
Adidas,CM0014,Men's adidas Outdoor Geocach 19 Shoes,Men,Economy,49.99,24.99,0.5,0.0
Adidas,CM4737,Women's Running Soar Shoes,Women,Economy,35.99,35.99,0.0,259.13
Adidas,EF0440,Men's adidas Sport Inspired Archivo Shoes,Men,Competitve,55.99,33.59,0.4,3809.11
Adidas,EE9748,Men's adidas Sport Inspired Run 70s Shoes,Men,Competitve,59.99,35.99,0.4,2785.63
Adidas,EG4223,Women's Sport Inspired Retrorun Shoes,Women,Economy,49.99,49.99,0.0,1889.62
Adidas,CM0013,Men's adidas Outdoor Geocach 19 Shoes,Men,Economy,49.99,24.99,0.5,1574.37
Adidas,B44880,Men's adidas Running Cosmic 2 Shoes,Men,Competitve,69.99,41.99,0.4,1738.39
Adidas,F34876,Men's adidas Running Cosmic 2 Shoes,Men,Competitve,69.99,41.99,0.4,3023.28
Adidas,EE8836,Women's adidas Originals Stan Smith Shoes,Women,Competitve,79.99,79.99,0.0,2015.75
Adidas,EF0523,Men's adidas Sport Inspired Archivo Shoes,Men,Competitve,55.99,33.59,0.4,5743.89
Adidas,EH1858,Women's Sport Inspired Retrorun Shoes,Women,Economy,49.99,49.99,0.0,1799.64
Adidas,EG3821,Women's Sport Inspired Cloudfoam Pure Shoes,Women,Competitve,55.99,55.99,0.0,2116.42
Adidas,EF4458,Women's adidas Originals Haiwee Shoes,Women,Competitve,75.99,75.99,0.0,12036.82
Adidas,EG3291,Women's Sport Inspired Lite Racer 2.0 Shoes,Women,Economy,39.99,39.99,0.0,5902.52
Adidas,EF5928,Women's adidias Originals Supercourt Shoes,Women,Competitve,75.99,75.99,0.0,13541.42
Adidas,EH1859,Women's Sport Inspired Retrorun Shoes,Women,Economy,49.99,49.99,0.0,4769.05
Adidas,CM4828,Women's adidas Sport Inspired Hyperon 1.0 Shoes,Women,Economy,29.99,29.99,0.0,809.73
Adidas,EG3295,Women's Sport Inspired Lite Racer 2.0 Shoes,Women,Economy,39.99,39.99,0.0,2519.37
