Date,Year,Post ID,Platform,Post Type,Content Type,Link,Post,Engagement Rate,Engagements,Reactions,Comments,Shares
2020-04-18,2020,36736245747_10157394291805748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157394291805748/,"We are grateful for the ongoing support that Dead & Company continues to give our foundation's MusiCares #COVID19 Relief Fund. 

Please consider donating to help us keep the music community alive and thriving, giving it as much as it gives us. #MusiCaresForUs",0.0164,3033.0,317.0,12.0,0.0
2020-04-18,2020,1.78856E+16,Instagram,Post,Video,https://www.instagram.com/tv/B_JgYLlJQyR/,"With ""Let's Go Crazy: #GRAMMYSalutePrince” just days away, five-time GRAMMY-winning production duo @flytetymejam and @flytetymelewis reveal one of @prince’s favorite songs and how they plan to honor him at the tribute special. 💜",0.0365,1891.0,1795.0,20.0,
2020-04-18,2020,36736245747_10157393506630748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/347958426179100/,"WATCH SATURDAY at 1PM (PT): See indie-rock supergroup Divine Fits,  as the members of Spoon and Wolf Parade came to Pickathon Mt. View Stage in 2013. All #AConcertADay donations go straight to MusiCares to help musicians in need. ❤️",0.0929,3443.0,290.0,37.0,37.0
2020-04-19,2020,1.79446E+16,Instagram,Post,Video,https://www.instagram.com/tv/B_MI0zYpJ4k/,"'@TheBeatles ""Let It Be"" had a big presence at the 13th #GRAMMYs in 1971. The iconic song notched four GRAMMY nominations that year, including Record Of The Year, Song Of The Year and Best Contemporary Song for the title track, as well as Best Contemporary Vocal Performance By A Duo, Group Or Chorus for the album itself. ✨ 18-time GRAMMY winner @PaulMcCartney accepted the GRAMMY for Best Original Score Written For A Motion Picture Or A Television Special for the 1970 Beatles documentary, 'Let It Be.'",0.0362,1995.0,1887.0,15.0,
2020-04-19,2020,36736245747_10157397892715748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/2702424636710925/,"WATCH SUNDAY at 1PM (PT): Don’t miss Malian guitarist Vieux Farka Touré, son of GRAMMY-winner Ali Farka Touré, in his 2013 Woods Stage performance for Pickathon #AConcertADay, and make sure to chat with him in the comments! All donations go straight to MusiCares to help musicians in need. ❤️",0.2012,4582.0,449.0,119.0,74.0
2020-04-19,2020,36736245747_2702424636710925,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/2702424636710925/,"WATCH SUNDAY at 1PM (PT): Don’t miss Malian guitarist Vieux Farka Touré, son of GRAMMY-winner Ali Farka Touré, in his 2013 Woods Stage performance for Pickathon #AConcertADay, and make sure to chat with him in the comments! All donations go straight to MusiCares to help musicians in need. ❤️",0.1992,4614.0,450.0,119.0,74.0
2020-04-19,2020,36736245747_10157396894865748,Facebook,Post,Link,https://www.facebook.com/36736245747/posts/10157396894865748/,"One week ago on Easter Sunday, Italian global music icon and five-time GRAMMY nominee Andrea Bocelli set a new milestone for #classical music after over 2.8 million live viewers tuned in to hear the artist perform classics from the Duomo di Milano cathedral in #Milan.",0.0315,2010.0,1099.0,34.0,62.0
2020-04-20,2020,1.785E+16,Instagram,Post,Photo,https://www.instagram.com/p/B_OSLBcJTRg/,"It's OFFICIAL! @DNice is hosting our official #GRAMMYSalutePrince pre-show. 💜 Rock with us for an hour-long #ClubQuarantine Instagram Live to the music of @Prince––celebrating his life and musical legacy.

Don't forget to the watch the special ‪tomorrow night at 9–11 p.m. ET‬/PT on @CBStv and streaming on @CBSAllAccess.",0.0435,2867.0,2751.0,63.0,
2020-04-20,2020,36736245747_10157402697980748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10157402697980748/?substory_index=0,"It's OFFICIAL! D-Nice is hosting our official #GRAMMYSalutePrince pre-show. 💜 Rock with us for an hour-long #ClubQuarantine Instagram Live to the music Prince––celebrating his life and musical legacy.

Don't forget to the watch the special tomorrow night at 9–11 p.m. ET/PT on
CBS and streaming on CBS All Access.",0.0305,1460.0,408.0,116.0,142.0
2020-04-20,2020,36736245747_10157401816260748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/1304418493084479/,"WATCH MONDAY at 1PM (PT): See sibling powerhouse The Oh Hellos, in their 2016 Woods Stage performance for Pickathon #AConcertADay! All donations go straight to MusiCares to help musicians in need. ❤️",0.0648,2410.0,224.0,39.0,33.0
2020-04-20,2020,1.78885E+16,Instagram,Post,Video,https://www.instagram.com/tv/B_OwYPmpMTt/,"""I really wanted him to have the celebration he deserved.” 💜 
Legendary British supermodel and philanthropist 
@naomi tells us about her longtime friend @prince and what celebrating his life—four years after we lost his light—means to her, backstage at ""Let's Go Crazy: #GRAMMYSalutePrince”. 🎵",0.0409,2077.0,1969.0,22.0,
2020-04-20,2020,36736245747_10157401076325748,Facebook,Post,Video,https://www.facebook.com/36736245747/posts/10157401076325748/,"TOMORROW! 💜

Join us for an unforgettable music celebration for Prince. Watch ""Let's Go Crazy: #GRAMMYSalutePrince"" when it airs from 9–11PM ET/PT on CBS and streaming on CBS All Access.",0.0378,1397.0,498.0,91.0,113.0
2020-04-20,2020,1.25242E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1252423578928087043,"It’s time for #GRAMMYTrivia! 

Let us know your guess. ⬇️⬇️⬇️ https://t.co/cpxHYQgvzm",,2547.0,115.0,20.0,8.0
2020-04-20,2020,36736245747_219948279424931,Facebook,Post,Text,https://www.facebook.com/RecordingAcademy/videos/219948279424931/,WATCH WEDNESDAY at 1PM (PT): Don’t miss GRAMMY winner Margo Price in 2016 Galaxy Barn performance for Pickathon #AConcertADay! All donations go straight to MusiCares to help musicians in need. ❤️,0.0768,4695.0,581.0,103.0,87.0
2020-04-21,2020,1.25279E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1252793087388090368,.@TheRevolution's Wendy Melvoin (@wendyandlisa) guitar solo is perfection! 🎸💜🎵 #GRAMMYSalutePrince https://t.co/FIXdjovypc,,6010.0,1233.0,62.0,268.0
2020-04-21,2020,1.81158E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_Q8i8NpezN/,"A duo we didn't know we needed. 💜 Misty Copeland (@mistyonpointe) bringing us a #GRAMMYSalutePrince stunning dance moment, while @hermusicofficial gave us all the music feels performing ""The Beautiful Ones."" 🎤",0.0909,5366.0,5200.0,32.0,
2020-04-21,2020,1.25277E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1252771291955773442,"""1999""––Who else is on their feet dancing to @Prince's iconic song? 💜 @juanes 

Reply with your best dance GIF ⬇️🎵 https://t.co/2DtJGh6rBo",,1319.0,225.0,11.0,43.0
2020-04-21,2020,1.78856E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_RZgshJqFA/,"GRAMMY winner @GaryClarkJr and percussion pioneer @SheilaEdrummer come together to honor @Prince's unmatched musical legacy with a performance of ""The Cross"". 🎸🥁
As valued collaborator to @prince for so many years, you can feel @sheilaedrummer's love and passion tonight when she returns to the stage with her medly of ""America,"" ""Free,"" and ""The Glamorous Life"". 💜 #GRAMMYSalutePrince",0.0542,2232.0,2191.0,12.0,
2020-04-21,2020,36736245747_10157406853655748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10157406853655748/,"This Prince medley (""Little Red Corvette,"" ""When Doves Cry,"" and ""Kiss"") with Usher on the mic + FKA twigs on the dance floor 💃 + Sheila E. on the drums 🥁 is 💜🎵🔥 

Tune in to CBS or CBS All Access so you don't miss a beat. 🎵 grm.my/3dw70iY #GRAMMYSalutePrince",0.0493,2072.0,889.0,97.0,58.0
2020-04-21,2020,1.8113E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_Q5Qx5JWwX/,"Ready to dance, sing, and have a good time? 🎵 Tonight we celebrate the enduring memory of one of the most amazing artists in popular history, seven-time GRAMMY winner Prince. 💜 ""Let's Go Crazy: #GRAMMYSalutePrince starts right now on @CBStv and @CBSAllAccess!",0.065,2594.0,2517.0,8.0,
2020-04-21,2020,1.78683E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_RAzPVJXwO/,"'@Common, who once shared the stage with @Prince, now celebrates the life and legacy of an idol with ""Sign O' The Times."" While, music legends @earthwindandfire pay tribute to the GRAMMY winner with a performance of a great deep cut, #Adore. 🎤#GRAMMYSalutePrince",0.0675,2740.0,2677.0,10.0,
2020-04-21,2020,1.25277E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1252769769859633153,"Us in our living room trying to recreate @St_Vincent's epic guitar solo of @Prince's ""Controversy.""  💜🎵🎸#GRAMMYSalutePrince https://t.co/ySNEE7sKta",,1557.0,169.0,10.0,45.0
2020-04-21,2020,36736245747_10157406505425748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10157406505425748/?substory_index=0,"TONIGHT, only on CBS and CBS All Access, we're honoring music icon, Prince. Get ready to dance and sing to all the hits of the GRAMMY winner: grm.my/3dw70iY 💜🎵#GRAMMYSalutePrince",0.0432,6221.0,1340.0,553.0,564.0
2020-04-21,2020,36736245747_10157405390530748,Facebook,Post,Photo,https://www.facebook.com/RecordingAcademy/photos/a.109699110747/10157405390530748/?type=3,"Four years ago today we lost a musical genius and icon, Prince. 💜

TONIGHT! 🎵 You don't want to miss ""Let's Go Crazy: #GRAMMYSalutePrince"" from 9–11PM ET/PT on CBS and streaming on CBS All Access.

What is your favorite Prince song?",0.0313,7318.0,3367.0,834.0,824.0
2020-04-21,2020,1.79124E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_Q_V-Gpa-d/,"A timeless musician, with timeless songs, and timeless melodies—@Prince. 11-GRAMMY winners @FooFighters playing a rendition of “Darling Nikki,” a song from the album ‘Purple Rain.’ While Morris Day and The Time brought the moves, and the tunes to the stage tonight with a medly of Prince's ""Jungle Love,"" ""Cool,"" and ""The Bird"". 🕺 #GRAMMYSalutePrince",0.0637,2727.0,2647.0,22.0,
2020-04-21,2020,1.25279E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1252788447888076800,"GRAMMY-nominated @SheilaEdrummers bringing the stage to life to celebrate @Prince's musical legacy with a medley of ""America,"" ""Free,"" and ""The Glamorous Life"". #GRAMMYSalutePrince https://t.co/DMXxOYN7Kw",,6424.0,1262.0,63.0,274.0
2020-04-21,2020,36736245747_10157407140310748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10157407140310748/,,0.0895,5126.0,1506.0,155.0,199.0
2020-04-21,2020,36736245747_10157406822140748,Facebook,Post,Photo,https://www.facebook.com/36736245747/posts/10157406822140748/,"Nothing compares to John Legend slowing it down and honoring Prince with a rendition of his song ""Nothing Compares 2 U."" 💜🎶 Watch #GRAMMYSalutePrince on CBS and CBS All Access.",0.0585,4048.0,1442.0,130.0,54.0
2020-04-21,2020,1.78494E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_RCh6ypQyU/,"It's time to pull out those berets. Seven-time GRAMMY winner @Beck pays tribute to the eternal legend @Prince with a cover of ""Rasberry Beret"". 🎶 #GRAMMYSalutePrince",0.0538,1881.0,1837.0,6.0,
2020-04-21,2020,1.80999E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_Q5_nPpVoJ/,"GRAMMY-winning singer/songwriter @Miguel continues the celebration of @Prince's musical legecy with an unforgettable performance of an iconic song from the GRAMMY-winning #PurpleRain soundtrack, ""I Would Die 4 U"". 💜 It's all happening RIGHT NOW—#GRAMMYSalutePrince on @CBStv and @CBSAllAccess.

Nothing compares to @JohnLegend slowing it down and honoring @Prince with a rendition of his song ""Nothing Compares 2 U."" 💜🎶",0.101,2096.0,2043.0,16.0,
2020-04-21,2020,1.8033E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_Q5oNHJQUN/,"We had to start #GRAMMYSalutePrince with . . . . 🎵Dearly beloved
We are gathered here today
To get through this thing called life 🎵 
@HERMusicOfficial and @GaryClarkJr are giving us major @Prince guitar feels with ""Let's Go Crazy."" 🎸",0.0849,1507.0,1477.0,8.0,
2020-04-21,2020,1.79045E+16,Instagram,Post,Photo,https://www.instagram.com/p/B_P4zV8povF/,"Four years ago today we lost a musical genius and icon, @Prince. 💜

TONIGHT! 🎵 You don't want to miss ""Let's Go Crazy: #GRAMMYSalutePrince"" from 9–11PM ET/PT on @CBStv and streaming on @CBSAllAccess.

Let us know what is your favorite #Prince song in the comments below. 👇",0.0891,9163.0,8827.0,140.0,
2020-04-21,2020,1.25277E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1252771455990788096,"It's a celebration on the #GRAMMYSalutePrince stage! 🎉🎵@Juanes and @SheilaEdrummer showing us how to party like it's ""1⃣9⃣9⃣9⃣"" https://t.co/QuDvUUJrBH",,1456.0,291.0,5.0,56.0
2020-04-21,2020,1.25278E+18,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/1252779936621883392,"11-time GRAMMY winners @foofighters hadn't played ""Darling Nikki"" in 20 years! 🎸 

Tonight is special for all of us who love and appreciate the music of @Prince. 💜 https://t.co/khhCfs2lhT #GRAMMYSalutePrince https://t.co/KZ05wtA2CN",,1929.0,425.0,12.0,73.0
2020-04-21,2020,1.79338E+16,Instagram,Post,Carousel,https://www.instagram.com/p/B_Q7aeUpU5W/,"Let's be real––we are all now in our living room trying to recreate @St_vincent’s epic guitar solo of @Prince’s ""Controversy"" after her stunning performance. 🎸🎵 #GRAMMYSalutePrince",0.0628,2461.0,2381.0,7.0,
2020-04-21,2020,1.25277E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1252769157302517762,"GRAMMY winner @St_Vincent giving us guitar riffs during her performance of ""Controversy"" is 🙌💜 #GRAMMYSalutePrince https://t.co/Llbwxog8vS",,2014.0,293.0,7.0,48.0
2020-04-21,2020,1.25267E+18,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/1252674482138996743,"TONIGHT!

Don't miss ""Let's Go Crazy: #GRAMMYSalutePrince"" from 9–11PM ET/PT on 
@CBS and streaming on @CBSAllAccess. 💜

It's going to be a @Prince tribute you don't want to miss! https://t.co/ZzwII8YYxP",,2015.0,494.0,37.0,128.0
